 32,  31,  11, 192.037769, 0.934795
 32,  31,  10, 191.989067, 0.934797
 32,  31,   9, 191.967091, 0.934798
 32,  31,   8, 192.620773, 0.933427
 32,  31,   7, 192.677723, 0.933427
 32,  31,   6, 192.756571, 0.933427
 32,  31,   5, 192.792017, 0.933427
 32,  31,   4, 192.974582, 0.933427
 32,  31,   3, 193.064014, 0.933427
 32,  31,   2, 193.165236, 0.933427
 32,  31,   1, 193.653028, 0.933426
 32,  30,  29, 191.222577, 0.933429
 32,  30,  28, 191.446836, 0.933428
 32,  30,  27, 192.798663, 0.933427
 32,  30,  26, 192.798678, 0.933427
 32,  30,  25, 192.802689, 0.933427
 32,  30,  24, 191.693922, 0.933428
 32,  30,  23, 192.232412, 0.933428
 32,  30,  22, 192.861912, 0.933427
 32,  30,  21, 192.669186, 0.934230
 32,  30,  20, 192.907764, 0.933970
 32,  30,  19, 193.053288, 0.933838
 32,  30,  18, 193.606004, 0.933469
 32,  30,  17, 192.481228, 0.933427
 32,  30,  16, 192.490157, 0.933427
 32,  30,  15, 192.522384, 0.933427
 32,  30,  14, 192.549770, 0.933427
 32,  30,  13, 191.784868, 0.935312
 32,  30,  12, 191.849721, 0.935116
 32,  30,  11, 192.054172, 0.934795
 32,  30,  10, 192.005470, 0.934797
 32,  30,   9, 191.983494, 0.934798
 32,  30,   8, 192.637168, 0.933427
 32,  30,   7, 192.694119, 0.933427
 32,  30,   6, 192.772966, 0.933427
 32,  30,   5, 192.808412, 0.933427
 32,  30,   4, 192.990978, 0.933427
 32,  30,   3, 193.080410, 0.933427
 32,  30,   2, 193.181632, 0.933427
 32,  30,   1, 193.669431, 0.933426
 32,  29,  28, 191.541966, 0.933428
 32,  29,  27, 192.894074, 0.933427
 32,  29,  26, 192.894089, 0.933427
 32,  29,  25, 192.898100, 0.933427
 32,  29,  24, 191.789110, 0.933428
 32,  29,  23, 192.327693, 0.933428
 32,  29,  22, 192.957283, 0.933427
 32,  29,  21, 192.764637, 0.934230
 32,  29,  20, 193.003215, 0.933970
 32,  29,  19, 193.148740, 0.933838
 32,  29,  18, 193.701455, 0.933469
 32,  29,  17, 192.576638, 0.933427
 32,  29,  16, 192.585568, 0.933427
 32,  29,  15, 192.617794, 0.933427
 32,  29,  14, 192.645180, 0.933427
 32,  29,  13, 191.880318, 0.935312
 32,  29,  12, 191.945171, 0.935116
 32,  29,  11, 192.149622, 0.934795
 32,  29,  10, 192.100921, 0.934797
 32,  29,   9, 192.078945, 0.934798
 32,  29,   8, 192.732579, 0.933427
 32,  29,   7, 192.789530, 0.933427
 32,  29,   6, 192.868377, 0.933427
 32,  29,   5, 192.903824, 0.933427
 32,  29,   4, 193.086390, 0.933427
 32,  29,   3, 193.175822, 0.933427
 32,  29,   2, 193.277044, 0.933427
 32,  29,   1, 193.764883, 0.933426
 32,  28,  27, 193.131564, 0.933427
 32,  28,  26, 193.131579, 0.933427
 32,  28,  25, 193.135591, 0.933427
 32,  28,  24, 192.026182, 0.933428
 32,  28,  23, 192.564938, 0.933427
 32,  28,  22, 193.194700, 0.933427
 32,  28,  21, 193.002198, 0.934230
 32,  28,  20, 193.240777, 0.933970
 32,  28,  19, 193.386302, 0.933838
 32,  28,  18, 193.939018, 0.933468
 32,  28,  17, 192.814126, 0.933427
 32,  28,  16, 192.823055, 0.933427
 32,  28,  15, 192.855282, 0.933427
 32,  28,  14, 192.882668, 0.933427
 32,  28,  13, 192.117879, 0.935312
 32,  28,  12, 192.182732, 0.935116
 32,  28,  11, 192.387183, 0.934794
 32,  28,  10, 192.338482, 0.934797
 32,  28,   9, 192.316505, 0.934797
 32,  28,   8, 192.970068, 0.933427
 32,  28,   7, 193.027019, 0.933427
 32,  28,   6, 193.105867, 0.933427
 32,  28,   5, 193.141314, 0.933427
 32,  28,   4, 193.323881, 0.933427
 32,  28,   3, 193.413314, 0.933427
 32,  28,   2, 193.514537, 0.933427
 32,  28,   1, 194.002446, 0.933426
 32,  27,  26, 194.598500, 0.933426
 32,  27,  25, 194.596110, 0.933426
 32,  27,  24, 193.392088, 0.933427
 32,  27,  23, 193.953709, 0.933426
 32,  27,  22, 194.605366, 0.933426
 32,  27,  21, 194.423831, 0.934228
 32,  27,  20, 194.662412, 0.933969
 32,  27,  19, 194.807938, 0.933837
 32,  27,  18, 195.360659, 0.933467
 32,  27,  17, 194.270535, 0.933426
 32,  27,  16, 194.279454, 0.933426
 32,  27,  15, 194.311628, 0.933426
 32,  27,  14, 194.338981, 0.933426
 32,  27,  13, 193.539504, 0.935311
 32,  27,  12, 193.604358, 0.935114
 32,  27,  11, 193.808811, 0.934793
 32,  27,  10, 193.760109, 0.934795
 32,  27,   9, 193.738132, 0.934796
 32,  27,   8, 194.426257, 0.933426
 32,  27,   7, 194.483141, 0.933426
 32,  27,   6, 194.561921, 0.933426
 32,  27,   5, 194.597261, 0.933426
 32,  27,   4, 194.761302, 0.933425
 32,  27,   3, 194.842369, 0.933425
 32,  27,   2, 194.935661, 0.933425
 32,  27,   1, 195.424087, 0.933425
 32,  26,  25, 194.596125, 0.933426
 32,  26,  24, 193.392103, 0.933427
 32,  26,  23, 193.953724, 0.933426
 32,  26,  22, 194.605381, 0.933426
 32,  26,  21, 194.423846, 0.934228
 32,  26,  20, 194.662427, 0.933969
 32,  26,  19, 194.807953, 0.933837
 32,  26,  18, 195.360674, 0.933467
 32,  26,  17, 194.270550, 0.933426
 32,  26,  16, 194.279469, 0.933426
 32,  26,  15, 194.311643, 0.933426
 32,  26,  14, 194.338996, 0.933426
 32,  26,  13, 193.539519, 0.935311
 32,  26,  12, 193.604372, 0.935114
 32,  26,  11, 193.808825, 0.934793
 32,  26,  10, 193.760124, 0.934795
 32,  26,   9, 193.738147, 0.934796
 32,  26,   8, 194.426272, 0.933426
 32,  26,   7, 194.483156, 0.933426
 32,  26,   6, 194.561936, 0.933426
 32,  26,   5, 194.597276, 0.933426
 32,  26,   4, 194.761317, 0.933425
 32,  26,   3, 194.842384, 0.933425
 32,  26,   2, 194.935676, 0.933425
 32,  26,   1, 195.424102, 0.933425
 32,  25,  24, 193.396115, 0.933427
 32,  25,  23, 193.957735, 0.933426
 32,  25,  22, 194.609393, 0.933426
 32,  25,  21, 194.427859, 0.934228
 32,  25,  20, 194.666440, 0.933969
